901
1011
1106
1096
1130
1199
1180
1273
1239
1270
1252
1262
1350
1349
1393
1349
1326
1408
1405
1388
1419
1847
1485
1762
1581
1489
1678
1658
1664
1743
1790
1877
1798
1696
1935
1731
1756
1974
1803
2029
2030
2062
2145
2103
1959
2340
2063
2154
2255
2456
2238
2376
2346
2366
2341
2494
2642
2588
2568
2563
2617
2650
2320
2712
2680
2597
2674
2536
2727
2678
2731
2883
2717
2811
2796
2820
2643
2929
2943
2936
2961
2792
3164
3021
3031
3260
3133
3161
3186
3258
3411
3452
3217
3332
3345
3398
3518
3162
3413
3567
